/opt/conda/envs/python35-paddle120-env/lib/python3.7/site-packages/paddle/fluid/layers/utils.py:26: DeprecationWarning: `np.int` is a deprecated alias for the builtin `int`. To silence this warning, use `int` by itself. Doing this will not modify any behavior and is safe. When replacing `np.int`, you may wish to use e.g. `np.int64` or `np.int32` to specify the precision. If you wish to review your current use, check the release note link for additional information.
Deprecated in NumPy 1.20; for more details and guidance: https://numpy.org/devdocs/release/1.20.0-notes.html#deprecations
  def convert_to_list(value, n, name, dtype=np.int):
W0806 17:25:53.045753  2657 device_context.cc:362] Please NOTE: device: 0, GPU Compute Capability: 7.0, Driver API Version: 10.1, Runtime API Version: 10.1
iter:60  loss:0.3116
iter:70  loss:0.3115
iter:80  loss:0.3115
iter:90  loss:0.3114
iter:100  loss:0.3113
iter:110  loss:0.3112
iter:120  loss:0.3111
iter:130  loss:0.3111
iter:140  loss:0.3110
iter:150  loss:0.3110
iter:160  loss:0.3109
iter:170  loss:0.3108
iter:180  loss:0.3108
iter:190  loss:0.3107
iter:200  loss:0.3106
iter:210  loss:0.3105
iter:220  loss:0.3105
iter:230  loss:0.3104
iter:240  loss:0.3103
iter:250  loss:0.3103
iter:260  loss:0.3102
iter:270  loss:0.3101
iter:280  loss:0.3101
iter:290  loss:0.3100
iter:300  loss:0.3099
iter:310  loss:0.3098
iter:320  loss:0.3098
iter:330  loss:0.3097
iter:340  loss:0.3096
iter:350  loss:0.3095
iter:360  loss:0.3095
iter:370  loss:0.3094
iter:380  loss:0.3094
iter:390  loss:0.3093
Time per epoch:642.13,loss:0.3093
Epoch 48: PiecewiseDecay set learning rate to 0.05.
iter:0  loss:0.3093
iter:10  loss:0.3092
iter:20  loss:0.3091
iter:30  loss:0.3091
iter:40  loss:0.3090
iter:50  loss:0.3089
iter:60  loss:0.3088
iter:70  loss:0.3088
iter:80  loss:0.3087
iter:90  loss:0.3086
iter:100  loss:0.3085
iter:110  loss:0.3084
iter:120  loss:0.3084
iter:130  loss:0.3083
iter:140  loss:0.3082
iter:150  loss:0.3081
iter:160  loss:0.3080
iter:170  loss:0.3080
iter:180  loss:0.3079
iter:190  loss:0.3078
iter:200  loss:0.3078
iter:210  loss:0.3077
iter:220  loss:0.3076
iter:230  loss:0.3076
iter:240  loss:0.3075
iter:250  loss:0.3075
iter:260  loss:0.3074
iter:270  loss:0.3073
iter:280  loss:0.3073
iter:290  loss:0.3072
iter:300  loss:0.3072
iter:310  loss:0.3071
iter:320  loss:0.3070
iter:330  loss:0.3070
iter:340  loss:0.3069
iter:350  loss:0.3068
iter:360  loss:0.3068
iter:370  loss:0.3067
iter:380  loss:0.3067
iter:390  loss:0.3066
Time per epoch:652.34,loss:0.3066
Epoch 49: PiecewiseDecay set learning rate to 0.05.
iter:0  loss:0.3066
iter:10  loss:0.3065
iter:20  loss:0.3064
iter:30  loss:0.3063
iter:40  loss:0.3063
iter:50  loss:0.3062
iter:60  loss:0.3061
iter:70  loss:0.3060
iter:80  loss:0.3060
iter:90  loss:0.3059
iter:100  loss:0.3059
iter:110  loss:0.3058
iter:120  loss:0.3057
iter:130  loss:0.3056
iter:140  loss:0.3055
iter:150  loss:0.3055
iter:160  loss:0.3054
iter:170  loss:0.3053
iter:180  loss:0.3053
iter:190  loss:0.3052
iter:200  loss:0.3051
iter:210  loss:0.3051
iter:220  loss:0.3050
iter:230  loss:0.3049
iter:240  loss:0.3049
iter:250  loss:0.3048
iter:260  loss:0.3047
iter:270  loss:0.3047
iter:280  loss:0.3046
iter:290  loss:0.3045
iter:300  loss:0.3045
iter:310  loss:0.3044
iter:320  loss:0.3044
iter:330  loss:0.3043
iter:340  loss:0.3042
iter:350  loss:0.3042
iter:360  loss:0.3041
iter:370  loss:0.3041
iter:380  loss:0.3040
iter:390  loss:0.3039
Time per epoch:653.16,loss:0.3039
Validation accuracy/loss: 90.08%,0.3237
Epoch 50: PiecewiseDecay set learning rate to 0.05.
iter:0  loss:0.3039
iter:10  loss:0.3039
iter:20  loss:0.3038
iter:30  loss:0.3037
iter:40  loss:0.3037
iter:50  loss:0.3036
iter:60  loss:0.3035
iter:70  loss:0.3034
iter:80  loss:0.3033
iter:90  loss:0.3033
iter:100  loss:0.3032
iter:110  loss:0.3031
iter:120  loss:0.3030
iter:130  loss:0.3030
iter:140  loss:0.3029
iter:150  loss:0.3029
iter:160  loss:0.3028
iter:170  loss:0.3027
iter:180  loss:0.3027
iter:190  loss:0.3026
iter:200  loss:0.3026
iter:210  loss:0.3025
iter:220  loss:0.3024
iter:230  loss:0.3024
iter:240  loss:0.3023
iter:250  loss:0.3022
iter:260  loss:0.3022
iter:270  loss:0.3021
iter:280  loss:0.3020
iter:290  loss:0.3020
iter:300  loss:0.3019
iter:310  loss:0.3018
iter:320  loss:0.3018
iter:330  loss:0.3017
iter:340  loss:0.3017
iter:350  loss:0.3016
iter:360  loss:0.3015
iter:370  loss:0.3015
iter:380  loss:0.3014
iter:390  loss:0.3013
Time per epoch:652.01,loss:0.3013
Epoch 51: PiecewiseDecay set learning rate to 0.05.
iter:0  loss:0.3013
iter:10  loss:0.3013
iter:20  loss:0.3012
iter:30  loss:0.3011
iter:40  loss:0.3010
iter:50  loss:0.3009
iter:60  loss:0.3009
iter:70  loss:0.3008
iter:80  loss:0.3007
iter:90  loss:0.3006
iter:100  loss:0.3006
iter:110  loss:0.3005
iter:120  loss:0.3004
iter:130  loss:0.3004
iter:140  loss:0.3003
iter:150  loss:0.3003
iter:160  loss:0.3002
iter:170  loss:0.3001
iter:180  loss:0.3001
iter:190  loss:0.3000
iter:200  loss:0.3000
iter:210  loss:0.2999
iter:220  loss:0.2998
iter:230  loss:0.2998
iter:240  loss:0.2997
iter:250  loss:0.2997
iter:260  loss:0.2996
iter:270  loss:0.2995
iter:280  loss:0.2995
iter:290  loss:0.2994
iter:300  loss:0.2994
iter:310  loss:0.2993
iter:320  loss:0.2992
iter:330  loss:0.2992
iter:340  loss:0.2991
iter:350  loss:0.2991
iter:360  loss:0.2990
iter:370  loss:0.2989
iter:380  loss:0.2989
iter:390  loss:0.2988
Time per epoch:653.71,loss:0.2988
Epoch 52: PiecewiseDecay set learning rate to 0.05.
iter:0  loss:0.2988
iter:10  loss:0.2987
iter:20  loss:0.2987
iter:30  loss:0.2986
iter:40  loss:0.2985
iter:50  loss:0.2985
iter:60  loss:0.2984
iter:70  loss:0.2983
iter:80  loss:0.2983
iter:90  loss:0.2982
iter:100  loss:0.2982
iter:110  loss:0.2981
iter:120  loss:0.2980
iter:130  loss:0.2980
iter:140  loss:0.2979
iter:150  loss:0.2979
iter:160  loss:0.2978
iter:170  loss:0.2977
iter:180  loss:0.2976
iter:190  loss:0.2976
iter:200  loss:0.2975
iter:210  loss:0.2974
iter:220  loss:0.2974
iter:230  loss:0.2973
iter:240  loss:0.2973
iter:250  loss:0.2972
iter:260  loss:0.2971
iter:270  loss:0.2971
iter:280  loss:0.2970
iter:290  loss:0.2970
iter:300  loss:0.2969
iter:310  loss:0.2969
iter:320  loss:0.2968
iter:330  loss:0.2968
iter:340  loss:0.2967
iter:350  loss:0.2967
iter:360  loss:0.2966
iter:370  loss:0.2966
iter:380  loss:0.2965
iter:390  loss:0.2965
Time per epoch:652.19,loss:0.2965
Epoch 53: PiecewiseDecay set learning rate to 0.05.
iter:0  loss:0.2965
iter:10  loss:0.2964
iter:20  loss:0.2963
iter:30  loss:0.2963
iter:40  loss:0.2962
iter:50  loss:0.2961
iter:60  loss:0.2961
iter:70  loss:0.2960
iter:80  loss:0.2959
iter:90  loss:0.2958
iter:100  loss:0.2958
iter:110  loss:0.2957
iter:120  loss:0.2956
iter:130  loss:0.2956
iter:140  loss:0.2955
iter:150  loss:0.2954
iter:160  loss:0.2954
iter:170  loss:0.2953
iter:180  loss:0.2953
iter:190  loss:0.2952
iter:200  loss:0.2952
iter:210  loss:0.2951
iter:220  loss:0.2950
iter:230  loss:0.2950
iter:240  loss:0.2949
iter:250  loss:0.2949
iter:260  loss:0.2948
iter:270  loss:0.2948
iter:280  loss:0.2947
iter:290  loss:0.2946
iter:300  loss:0.2946
iter:310  loss:0.2945
iter:320  loss:0.2945
iter:330  loss:0.2944
iter:340  loss:0.2944
iter:350  loss:0.2943
iter:360  loss:0.2943
iter:370  loss:0.2942
iter:380  loss:0.2942
iter:390  loss:0.2941
Time per epoch:652.32,loss:0.2941
Epoch 54: PiecewiseDecay set learning rate to 0.05.
iter:0  loss:0.2941
iter:10  loss:0.2940
iter:20  loss:0.2940
iter:30  loss:0.2939
iter:40  loss:0.2938
iter:50  loss:0.2938
iter:60  loss:0.2937
iter:70  loss:0.2936
iter:80  loss:0.2936
iter:90  loss:0.2936
iter:100  loss:0.2935
iter:110  loss:0.2934
iter:120  loss:0.2934
iter:130  loss:0.2933
iter:140  loss:0.2933
iter:150  loss:0.2932
iter:160  loss:0.2931
iter:170  loss:0.2931
iter:180  loss:0.2930
iter:190  loss:0.2929
iter:200  loss:0.2929
iter:210  loss:0.2928
iter:220  loss:0.2928
iter:230  loss:0.2927
iter:240  loss:0.2927
iter:250  loss:0.2926
iter:260  loss:0.2926
iter:270  loss:0.2925
iter:280  loss:0.2924
iter:290  loss:0.2924
iter:300  loss:0.2923
iter:310  loss:0.2922
iter:320  loss:0.2922
iter:330  loss:0.2922
iter:340  loss:0.2921
iter:350  loss:0.2921
iter:360  loss:0.2920
iter:370  loss:0.2919
iter:380  loss:0.2919
iter:390  loss:0.2918
Time per epoch:653.24,loss:0.2918
Validation accuracy/loss: 88.09%,0.4047
Epoch 55: PiecewiseDecay set learning rate to 0.05.
iter:0  loss:0.2918
iter:10  loss:0.2918
iter:20  loss:0.2917
iter:30  loss:0.2916
iter:40  loss:0.2916
iter:50  loss:0.2915
iter:60  loss:0.2914
iter:70  loss:0.2914
iter:80  loss:0.2913
iter:90  loss:0.2912
iter:100  loss:0.2912
iter:110  loss:0.2911
iter:120  loss:0.2910
iter:130  loss:0.2910
iter:140  loss:0.2909
iter:150  loss:0.2909
iter:160  loss:0.2909
iter:170  loss:0.2908
iter:180  loss:0.2907
iter:190  loss:0.2907
iter:200  loss:0.2906
iter:210  loss:0.2905
iter:220  loss:0.2905
iter:230  loss:0.2904
iter:240  loss:0.2904
iter:250  loss:0.2904
iter:260  loss:0.2903
iter:270  loss:0.2902
iter:280  loss:0.2902
iter:290  loss:0.2901
iter:300  loss:0.2901
iter:310  loss:0.2900
iter:320  loss:0.2900
iter:330  loss:0.2899
iter:340  loss:0.2898
iter:350  loss:0.2898
iter:360  loss:0.2897
iter:370  loss:0.2897
iter:380  loss:0.2896
iter:390  loss:0.2896
Time per epoch:654.26,loss:0.2896
Epoch 56: PiecewiseDecay set learning rate to 0.05.
iter:0  loss:0.2896
iter:10  loss:0.2895
iter:20  loss:0.2894
iter:30  loss:0.2894
iter:40  loss:0.2893
iter:50  loss:0.2892
iter:60  loss:0.2892
iter:70  loss:0.2891
iter:80  loss:0.2891
iter:90  loss:0.2890
iter:100  loss:0.2890
iter:110  loss:0.2889
iter:120  loss:0.2889
iter:130  loss:0.2888
iter:140  loss:0.2888
iter:150  loss:0.2887
iter:160  loss:0.2886
iter:170  loss:0.2886
iter:180  loss:0.2885
iter:190  loss:0.2885
iter:200  loss:0.2884
iter:210  loss:0.2883
iter:220  loss:0.2883
iter:230  loss:0.2882
iter:240  loss:0.2882
iter:250  loss:0.2881
iter:260  loss:0.2881
iter:270  loss:0.2880
iter:280  loss:0.2880
iter:290  loss:0.2879
iter:300  loss:0.2879
iter:310  loss:0.2878
iter:320  loss:0.2878
iter:330  loss:0.2877
iter:340  loss:0.2877
iter:350  loss:0.2876
iter:360  loss:0.2876
iter:370  loss:0.2875
iter:380  loss:0.2875
iter:390  loss:0.2874
Time per epoch:652.41,loss:0.2874
Epoch 57: PiecewiseDecay set learning rate to 0.05.
iter:0  loss:0.2874
iter:10  loss:0.2874
iter:20  loss:0.2873
iter:30  loss:0.2872
iter:40  loss:0.2872
iter:50  loss:0.2871
iter:60  loss:0.2871
iter:70  loss:0.2870
iter:80  loss:0.2870
iter:90  loss:0.2869
iter:100  loss:0.2869
iter:110  loss:0.2868
iter:120  loss:0.2868
iter:130  loss:0.2867
iter:140  loss:0.2867
iter:150  loss:0.2866
iter:160  loss:0.2866
iter:170  loss:0.2865
iter:180  loss:0.2864
iter:190  loss:0.2864
iter:200  loss:0.2863
iter:210  loss:0.2863
iter:220  loss:0.2862
iter:230  loss:0.2862
iter:240  loss:0.2861
iter:250  loss:0.2861
iter:260  loss:0.2860
iter:270  loss:0.2860
iter:280  loss:0.2859
iter:290  loss:0.2859
iter:300  loss:0.2858
iter:310  loss:0.2857
iter:320  loss:0.2857
iter:330  loss:0.2857
iter:340  loss:0.2856
iter:350  loss:0.2856
iter:360  loss:0.2855
iter:370  loss:0.2855
iter:380  loss:0.2855
iter:390  loss:0.2854
Time per epoch:653.10,loss:0.2854
Epoch 58: PiecewiseDecay set learning rate to 0.05.
iter:0  loss:0.2854
iter:10  loss:0.2854
iter:20  loss:0.2853
iter:30  loss:0.2852
iter:40  loss:0.2852
iter:50  loss:0.2851
iter:60  loss:0.2851
iter:70  loss:0.2850
iter:80  loss:0.2849
iter:90  loss:0.2849
iter:100  loss:0.2848
iter:110  loss:0.2848
iter:120  loss:0.2847
iter:130  loss:0.2847
iter:140  loss:0.2846
iter:150  loss:0.2846
iter:160  loss:0.2845
iter:170  loss:0.2845
iter:180  loss:0.2844
iter:190  loss:0.2844
iter:200  loss:0.2843
iter:210  loss:0.2843
iter:220  loss:0.2842
iter:230  loss:0.2842
iter:240  loss:0.2841
iter:250  loss:0.2841
iter:260  loss:0.2841
iter:270  loss:0.2840
iter:280  loss:0.2840
iter:290  loss:0.2839
iter:300  loss:0.2838
iter:310  loss:0.2838
iter:320  loss:0.2838
iter:330  loss:0.2837
iter:340  loss:0.2837
iter:350  loss:0.2836
iter:360  loss:0.2836
iter:370  loss:0.2835
iter:380  loss:0.2835
iter:390  loss:0.2834
Time per epoch:653.37,loss:0.2834
Epoch 59: PiecewiseDecay set learning rate to 0.05.
iter:0  loss:0.2834
iter:10  loss:0.2834
iter:20  loss:0.2833
iter:30  loss:0.2833
iter:40  loss:0.2832
iter:50  loss:0.2832
iter:60  loss:0.2831
iter:70  loss:0.2830
iter:80  loss:0.2830
iter:90  loss:0.2829
iter:100  loss:0.2829
iter:110  loss:0.2829
iter:120  loss:0.2828
iter:130  loss:0.2827
iter:140  loss:0.2827
iter:150  loss:0.2826
iter:160  loss:0.2826
iter:170  loss:0.2826
iter:180  loss:0.2825
iter:190  loss:0.2824
iter:200  loss:0.2824
iter:210  loss:0.2823
iter:220  loss:0.2823
iter:230  loss:0.2822
iter:240  loss:0.2822
iter:250  loss:0.2821
iter:260  loss:0.2821
iter:270  loss:0.2820
iter:280  loss:0.2819
iter:290  loss:0.2819
iter:300  loss:0.2819
iter:310  loss:0.2818
iter:320  loss:0.2818
iter:330  loss:0.2817
iter:340  loss:0.2817
iter:350  loss:0.2817
iter:360  loss:0.2816
iter:370  loss:0.2815
iter:380  loss:0.2815
iter:390  loss:0.2815
Time per epoch:651.71,loss:0.2815
Validation accuracy/loss: 88.85%,0.3694
Epoch 60: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2815
iter:10  loss:0.2814
iter:20  loss:0.2813
iter:30  loss:0.2813
iter:40  loss:0.2812
iter:50  loss:0.2811
iter:60  loss:0.2810
iter:70  loss:0.2809
iter:80  loss:0.2808
iter:90  loss:0.2807
iter:100  loss:0.2807
iter:110  loss:0.2806
iter:120  loss:0.2805
iter:130  loss:0.2804
iter:140  loss:0.2803
iter:150  loss:0.2802
iter:160  loss:0.2801
iter:170  loss:0.2800
iter:180  loss:0.2799
iter:190  loss:0.2798
iter:200  loss:0.2797
iter:210  loss:0.2796
iter:220  loss:0.2795
iter:230  loss:0.2794
iter:240  loss:0.2793
iter:250  loss:0.2792
iter:260  loss:0.2791
iter:270  loss:0.2790
iter:280  loss:0.2789
iter:290  loss:0.2788
iter:300  loss:0.2787
iter:310  loss:0.2786
iter:320  loss:0.2785
iter:330  loss:0.2784
iter:340  loss:0.2783
iter:350  loss:0.2782
iter:360  loss:0.2781
iter:370  loss:0.2780
iter:380  loss:0.2779
iter:390  loss:0.2778
Time per epoch:652.58,loss:0.2778
Epoch 61: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2778
iter:10  loss:0.2777
iter:20  loss:0.2776
iter:30  loss:0.2775
iter:40  loss:0.2774
iter:50  loss:0.2773
iter:60  loss:0.2772
iter:70  loss:0.2771
iter:80  loss:0.2770
iter:90  loss:0.2769
iter:100  loss:0.2768
iter:110  loss:0.2767
iter:120  loss:0.2766
iter:130  loss:0.2765
iter:140  loss:0.2764
iter:150  loss:0.2763
iter:160  loss:0.2762
iter:170  loss:0.2761
iter:180  loss:0.2760
iter:190  loss:0.2759
iter:200  loss:0.2758
iter:210  loss:0.2757
iter:220  loss:0.2756
iter:230  loss:0.2755
iter:240  loss:0.2754
iter:250  loss:0.2753
iter:260  loss:0.2752
iter:270  loss:0.2751
iter:280  loss:0.2750
iter:290  loss:0.2749
iter:300  loss:0.2748
iter:310  loss:0.2747
iter:320  loss:0.2746
iter:330  loss:0.2745
iter:340  loss:0.2744
iter:350  loss:0.2743
iter:360  loss:0.2742
iter:370  loss:0.2741
iter:380  loss:0.2739
iter:390  loss:0.2738
Time per epoch:653.10,loss:0.2738
Epoch 62: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2738
iter:10  loss:0.2737
iter:20  loss:0.2736
iter:30  loss:0.2735
iter:40  loss:0.2734
iter:50  loss:0.2733
iter:60  loss:0.2732
iter:70  loss:0.2731
iter:80  loss:0.2730
iter:90  loss:0.2729
iter:100  loss:0.2728
iter:110  loss:0.2727
iter:120  loss:0.2726
iter:130  loss:0.2725
iter:140  loss:0.2724
iter:150  loss:0.2723
iter:160  loss:0.2722
iter:170  loss:0.2721
iter:180  loss:0.2720
iter:190  loss:0.2719
iter:200  loss:0.2718
iter:210  loss:0.2717
iter:220  loss:0.2716
iter:230  loss:0.2715
iter:240  loss:0.2714
iter:250  loss:0.2713
iter:260  loss:0.2712
iter:270  loss:0.2711
iter:280  loss:0.2710
iter:290  loss:0.2709
iter:300  loss:0.2708
iter:310  loss:0.2707
iter:320  loss:0.2706
iter:330  loss:0.2705
iter:340  loss:0.2704
iter:350  loss:0.2703
iter:360  loss:0.2702
iter:370  loss:0.2701
iter:380  loss:0.2700
iter:390  loss:0.2699
Time per epoch:651.96,loss:0.2699
Epoch 63: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2699
iter:10  loss:0.2698
iter:20  loss:0.2697
iter:30  loss:0.2696
iter:40  loss:0.2695
iter:50  loss:0.2694
iter:60  loss:0.2693
iter:70  loss:0.2691
iter:80  loss:0.2690
iter:90  loss:0.2689
iter:100  loss:0.2688
iter:110  loss:0.2687
iter:120  loss:0.2686
iter:130  loss:0.2685
iter:140  loss:0.2684
iter:150  loss:0.2683
iter:160  loss:0.2682
iter:170  loss:0.2681
iter:180  loss:0.2680
iter:190  loss:0.2679
iter:200  loss:0.2678
iter:210  loss:0.2677
iter:220  loss:0.2676
iter:230  loss:0.2675
iter:240  loss:0.2674
iter:250  loss:0.2673
iter:260  loss:0.2672
iter:270  loss:0.2671
iter:280  loss:0.2670
iter:290  loss:0.2669
iter:300  loss:0.2668
iter:310  loss:0.2667
iter:320  loss:0.2667
iter:330  loss:0.2666
iter:340  loss:0.2665
iter:350  loss:0.2664
iter:360  loss:0.2663
iter:370  loss:0.2662
iter:380  loss:0.2661
iter:390  loss:0.2660
Time per epoch:653.43,loss:0.2660
Epoch 64: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2660
iter:10  loss:0.2659
iter:20  loss:0.2658
iter:30  loss:0.2657
iter:40  loss:0.2656
iter:50  loss:0.2655
iter:60  loss:0.2654
iter:70  loss:0.2653
iter:80  loss:0.2652
iter:90  loss:0.2651
iter:100  loss:0.2650
iter:110  loss:0.2649
iter:120  loss:0.2648
iter:130  loss:0.2647
iter:140  loss:0.2646
iter:150  loss:0.2645
iter:160  loss:0.2644
iter:170  loss:0.2643
iter:180  loss:0.2642
iter:190  loss:0.2641
iter:200  loss:0.2640
iter:210  loss:0.2639
iter:220  loss:0.2638
iter:230  loss:0.2637
iter:240  loss:0.2636
iter:250  loss:0.2635
iter:260  loss:0.2634
iter:270  loss:0.2633
iter:280  loss:0.2632
iter:290  loss:0.2631
iter:300  loss:0.2630
iter:310  loss:0.2629
iter:320  loss:0.2628
iter:330  loss:0.2627
iter:340  loss:0.2626
iter:350  loss:0.2625
iter:360  loss:0.2624
iter:370  loss:0.2623
iter:380  loss:0.2623
iter:390  loss:0.2622
Time per epoch:652.04,loss:0.2622
Validation accuracy/loss: 95.17%,0.1699
Epoch 65: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2621
iter:10  loss:0.2620
iter:20  loss:0.2619
iter:30  loss:0.2619
iter:40  loss:0.2618
iter:50  loss:0.2617
iter:60  loss:0.2616
iter:70  loss:0.2615
iter:80  loss:0.2614
iter:90  loss:0.2613
iter:100  loss:0.2612
iter:110  loss:0.2611
iter:120  loss:0.2610
iter:130  loss:0.2609
iter:140  loss:0.2608
iter:150  loss:0.2607
iter:160  loss:0.2606
iter:170  loss:0.2605
iter:180  loss:0.2604
iter:190  loss:0.2603
iter:200  loss:0.2602
iter:210  loss:0.2601
iter:220  loss:0.2600
iter:230  loss:0.2599
iter:240  loss:0.2598
iter:250  loss:0.2597
iter:260  loss:0.2596
iter:270  loss:0.2595
iter:280  loss:0.2594
iter:290  loss:0.2593
iter:300  loss:0.2593
iter:310  loss:0.2592
iter:320  loss:0.2591
iter:330  loss:0.2590
iter:340  loss:0.2589
iter:350  loss:0.2588
iter:360  loss:0.2587
iter:370  loss:0.2586
iter:380  loss:0.2585
iter:390  loss:0.2584
Time per epoch:651.72,loss:0.2584
Epoch 66: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2584
iter:10  loss:0.2583
iter:20  loss:0.2582
iter:30  loss:0.2581
iter:40  loss:0.2580
iter:50  loss:0.2579
iter:60  loss:0.2578
iter:70  loss:0.2577
iter:80  loss:0.2576
iter:90  loss:0.2576
iter:100  loss:0.2575
iter:110  loss:0.2574
iter:120  loss:0.2573
iter:130  loss:0.2572
iter:140  loss:0.2571
iter:150  loss:0.2570
iter:160  loss:0.2569
iter:170  loss:0.2568
iter:180  loss:0.2567
iter:190  loss:0.2566
iter:200  loss:0.2565
iter:210  loss:0.2564
iter:220  loss:0.2563
iter:230  loss:0.2562
iter:240  loss:0.2561
iter:250  loss:0.2561
iter:260  loss:0.2560
iter:270  loss:0.2559
iter:280  loss:0.2558
iter:290  loss:0.2557
iter:300  loss:0.2556
iter:310  loss:0.2555
iter:320  loss:0.2554
iter:330  loss:0.2553
iter:340  loss:0.2552
iter:350  loss:0.2551
iter:360  loss:0.2550
iter:370  loss:0.2549
iter:380  loss:0.2549
iter:390  loss:0.2548
Time per epoch:652.01,loss:0.2548
Epoch 67: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2548
iter:10  loss:0.2547
iter:20  loss:0.2546
iter:30  loss:0.2545
iter:40  loss:0.2544
iter:50  loss:0.2543
iter:60  loss:0.2542
iter:70  loss:0.2541
iter:80  loss:0.2540
iter:90  loss:0.2539
iter:100  loss:0.2538
iter:110  loss:0.2537
iter:120  loss:0.2537
iter:130  loss:0.2536
iter:140  loss:0.2535
iter:150  loss:0.2534
iter:160  loss:0.2533
iter:170  loss:0.2532
iter:180  loss:0.2531
iter:190  loss:0.2530
iter:200  loss:0.2529
iter:210  loss:0.2528
iter:220  loss:0.2527
iter:230  loss:0.2526
iter:240  loss:0.2525
iter:250  loss:0.2525
iter:260  loss:0.2524
iter:270  loss:0.2523
iter:280  loss:0.2522
iter:290  loss:0.2521
iter:300  loss:0.2520
iter:310  loss:0.2519
iter:320  loss:0.2518
iter:330  loss:0.2517
iter:340  loss:0.2516
iter:350  loss:0.2515
iter:360  loss:0.2515
iter:370  loss:0.2514
iter:380  loss:0.2513
iter:390  loss:0.2512
Time per epoch:653.36,loss:0.2512
Epoch 68: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2512
iter:10  loss:0.2511
iter:20  loss:0.2510
iter:30  loss:0.2509
iter:40  loss:0.2508
iter:50  loss:0.2507
iter:60  loss:0.2506
iter:70  loss:0.2505
iter:80  loss:0.2504
iter:90  loss:0.2504
iter:100  loss:0.2503
iter:110  loss:0.2502
iter:120  loss:0.2501
iter:130  loss:0.2500
iter:140  loss:0.2499
iter:150  loss:0.2498
iter:160  loss:0.2497
iter:170  loss:0.2496
iter:180  loss:0.2496
iter:190  loss:0.2495
iter:200  loss:0.2494
iter:210  loss:0.2493
iter:220  loss:0.2492
iter:230  loss:0.2491
iter:240  loss:0.2490
iter:250  loss:0.2489
iter:260  loss:0.2488
iter:270  loss:0.2488
iter:280  loss:0.2487
iter:290  loss:0.2486
iter:300  loss:0.2485
iter:310  loss:0.2484
iter:320  loss:0.2483
iter:330  loss:0.2482
iter:340  loss:0.2481
iter:350  loss:0.2480
iter:360  loss:0.2480
iter:370  loss:0.2479
iter:380  loss:0.2478
iter:390  loss:0.2477
Time per epoch:652.39,loss:0.2477
Epoch 69: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2477
iter:10  loss:0.2476
iter:20  loss:0.2475
iter:30  loss:0.2474
iter:40  loss:0.2473
iter:50  loss:0.2472
iter:60  loss:0.2472
iter:70  loss:0.2471
iter:80  loss:0.2470
iter:90  loss:0.2469
iter:100  loss:0.2468
iter:110  loss:0.2467
iter:120  loss:0.2466
iter:130  loss:0.2466
iter:140  loss:0.2465
iter:150  loss:0.2464
iter:160  loss:0.2463
iter:170  loss:0.2462
iter:180  loss:0.2461
iter:190  loss:0.2460
iter:200  loss:0.2459
iter:210  loss:0.2459
iter:220  loss:0.2458
iter:230  loss:0.2457
iter:240  loss:0.2456
iter:250  loss:0.2455
iter:260  loss:0.2454
iter:270  loss:0.2453
iter:280  loss:0.2453
iter:290  loss:0.2452
iter:300  loss:0.2451
iter:310  loss:0.2450
iter:320  loss:0.2449
iter:330  loss:0.2448
iter:340  loss:0.2447
iter:350  loss:0.2447
iter:360  loss:0.2446
iter:370  loss:0.2445
iter:380  loss:0.2444
iter:390  loss:0.2443
Time per epoch:652.99,loss:0.2443
Validation accuracy/loss: 95.23%,0.1816
Epoch 70: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2443
iter:10  loss:0.2442
iter:20  loss:0.2441
iter:30  loss:0.2441
iter:40  loss:0.2440
iter:50  loss:0.2439
iter:60  loss:0.2438
iter:70  loss:0.2437
iter:80  loss:0.2436
iter:90  loss:0.2436
iter:100  loss:0.2435
iter:110  loss:0.2434
iter:120  loss:0.2433
iter:130  loss:0.2432
iter:140  loss:0.2431
iter:150  loss:0.2430
iter:160  loss:0.2430
iter:170  loss:0.2429
iter:180  loss:0.2428
iter:190  loss:0.2427
iter:200  loss:0.2426
iter:210  loss:0.2425
iter:220  loss:0.2425
iter:230  loss:0.2424
iter:240  loss:0.2423
iter:250  loss:0.2422
iter:260  loss:0.2421
iter:270  loss:0.2421
iter:280  loss:0.2420
iter:290  loss:0.2419
iter:300  loss:0.2418
iter:310  loss:0.2417
iter:320  loss:0.2416
iter:330  loss:0.2416
iter:340  loss:0.2415
iter:350  loss:0.2414
iter:360  loss:0.2413
iter:370  loss:0.2412
iter:380  loss:0.2411
iter:390  loss:0.2411
Time per epoch:652.89,loss:0.2411
Epoch 71: PiecewiseDecay set learning rate to 0.01.
iter:0  loss:0.2411
iter:10  loss:0.2410
